Numero_PDL;Numero_facture;Segment;Formule_tarifaire_acheminement;Puissance_souscrite;Date_facture;Date_debut_periode;Date_fin_periode;Duree_periode_consommation;Nom_fournisseur;Client_final;Tarif_acheminement;Tarif_taxes_contributions_locales;Tarif_fourniture;Total_TTC;Total_TVA;Total_HTVA;Consommation_BASE;Consommation_HP;Consommation_HC;Consommation_POINTE;Consommation_HPH;Consommation_HCH;Consommation_HPB;Consommation_HCB;Consommation_totale;Depassement;Depassement_puissance_souscrite;Prestations_GRD;Frais_remises_supplementaires
PDL_74;710;C5;BT ≤ 36 kVA CU-4 SAISONS;3.0 kVA;2025-03-18;2025-02-06;2025-03-05;27;LBE;;6.0;1.33;1.9300000000000002;9.8;0.54;9.26;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
PDL_125;710;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-03-18;2025-01-21;2025-02-20;30;LBE;;8.02;1.76;2.04;12.47;0.65;11.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PDL_73;710;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-03-18;2025-02-03;2025-03-02;27;LBE;;12.619999999999997;3.9800000000000004;7.3;26.91;3.01;23.9;63.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;63.0;0.0;0.0;0.0;0.0
PDL_124;710;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-03-18;2025-01-20;2025-02-19;30;LBE;;15.07;4.72;10.98;35.21;4.44;30.77;103.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;103.0;0.0;0.0;0.0;0.0
PDL_72;710;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-03-18;2025-02-02;2025-03-01;27;LBE;;26.35;9.73;20.67;65.88;9.129999999999999;56.75;217.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;217.0;0.0;0.0;0.0;0.0
PDL_71;710;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-03-18;2025-02-02;2025-03-01;27;LBE;;29.479999999999997;11.040000000000001;22.580000000000002;73.04;9.94;63.1;239.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;239.0;0.0;0.0;0.0;0.0
PDL_71;710;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-03-18;2025-01-10;2025-01-10;0;LBE;;0.0;0.0;0.0;-28.8;-4.8;-24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-24.0;0.0
PDL_70;710;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-03-18;2025-02-02;2025-03-01;27;LBE;;13.82;3.77;5.31;25.26;2.36;22.9;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;0.0;0.0;0.0;0.0
PDL_69;710;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-03-18;2025-02-02;2025-03-01;27;LBE;;11.529999999999998;3.34;5.6499999999999995;22.86;2.34;20.52;44.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.0;0.0;0.0;0.0;0.0
PDL_123;710;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-03-18;2025-01-20;2025-02-19;30;LBE;;10.27;2.74;4.99;19.89;1.8900000000000001;18.0;34.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.0;0.0;0.0;0.0;0.0
PDL_122;710;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-03-18;2025-01-21;2025-02-20;30;LBE;;26.310000000000002;8.58;19.13;62.25;8.23;54.02;197.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;197.0;0.0;0.0;0.0;0.0
PDL_121;710;C5;BT ≤ 36 kVA MU-4 SAISONS;36.0 kVA;2025-03-18;2025-01-18;2025-02-17;30;LBE;;325.9;140.52;412.6;1047.93;168.91;879.02;4732.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4732.0;0.0;0.0;0.0;0.0
PDL_120;710;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-03-18;2025-01-18;2025-02-17;30;LBE;;144.28;56.89;171.48;445.05;72.4;372.65;1953.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1953.0;0.0;0.0;0.0;0.0
PDL_119;710;C5;BT ≤ 36 kVA CU-4 SAISONS;18.0 kVA;2025-03-18;2025-01-15;2025-02-14;30;LBE;;176.48000000000002;66.24;204.54;533.32;86.06;447.26;2334.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2334.0;0.0;0.0;0.0;0.0
PDL_68;710;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-03-18;2025-02-13;2025-03-12;27;LBE;;26.990000000000002;10.0;21.369999999999997;67.81;9.45;58.36;225.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;225.0;0.0;0.0;0.0;0.0
PDL_67;710;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-03-18;2025-02-13;2025-03-12;27;LBE;;22.18;7.68;15.37;52.05;6.82;45.23;156.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;156.0;0.0;0.0;0.0;0.0
PDL_134;710;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-03-18;2025-01-15;2025-02-14;30;LBE;;16.36;4.64;9.77;34.8;4.03;30.77;89.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;89.0;0.0;0.0;0.0;0.0
PDL_144;710;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-03-18;2025-01-18;2025-02-17;30;LBE;;16.7;4.85;10.02;35.75;4.18;31.57;92.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.0;0.0;0.0;0.0;0.0
PDL_135;710;C5;BT ≤ 36 kVA CU-4 SAISONS;24.0 kVA;2025-03-18;2025-01-18;2025-02-17;30;LBE;;31.93;8.76;13.93;61.27;6.65;54.62;137.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;137.0;0.0;0.0;0.0;0.0
PDL_153;710;C5;BT ≤ 36 kVA CU-4 SAISONS;18.0 kVA;2025-03-18;2025-01-19;2025-02-18;30;LBE;;86.16;32.68;90.10000000000001;247.31;38.37;208.94;1015.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1015.0;0.0;0.0;0.0;0.0
PDL_66;710;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-03-18;2025-02-13;2025-03-12;27;LBE;;66.59;28.54;69.07000000000001;194.82;30.62;164.2;775.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;775.0;0.0;0.0;0.0;0.0
PDL_152;710;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-03-18;2025-01-15;2025-02-14;30;LBE;;20.34;6.33;15.23;48.16;6.26;41.9;152.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;152.0;0.0;0.0;0.0;0.0
PDL_65;710;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-03-18;2025-02-09;2025-03-08;27;LBE;;20.169999999999998;6.12;9.9;40.75;4.56;36.19;93.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.0;0.0;0.0;0.0;0.0
PDL_151;710;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-03-18;2025-01-24;2025-02-23;30;LBE;;50.09;19.650000000000002;49.93;141.01;21.34;119.67;552.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;552.0;0.0;0.0;0.0;0.0
PDL_150;710;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-03-18;2025-01-22;2025-02-21;30;LBE;;18.2;5.15;8.8;36.0;3.85;32.15;78.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78.0;0.0;0.0;0.0;0.0
PDL_64;710;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-03-18;2025-02-13;2025-03-12;27;LBE;;12.059999999999999;3.6100000000000003;6.34;24.64;2.63;22.01;52.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52.0;0.0;0.0;0.0;0.0
PDL_149;710;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-03-18;2025-01-17;2025-02-16;30;LBE;;10.0;2.6;4.73;19.1;1.77;17.33;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;0.0;0.0;0.0
PDL_63;710;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-03-18;2025-02-09;2025-03-08;27;LBE;;13.920000000000002;3.84;5.49;25.68;2.43;23.25;42.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0;0.0;0.0;0.0;0.0
PDL_62;710;C5;BT ≤ 36 kVA CU-4 SAISONS;36.0 kVA;2025-03-18;2025-02-09;2025-03-08;27;LBE;;199.81;90.05999999999999;206.21;588.99;92.91;496.08;0.0;1686.0;764.0;0.0;0.0;0.0;0.0;0.0;2450.0;0.0;0.0;0.0;0.0
PDL_148;710;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-03-18;2025-01-27;2025-02-26;30;LBE;;42.69;17.15;42.64;120.8;18.32;102.48;468.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;468.0;0.0;0.0;0.0;0.0
PDL_147;710;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-03-18;2025-01-19;2025-02-18;30;LBE;;59.69;22.71;62.86000000000001;171.74;26.48;145.26;701.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;701.0;0.0;0.0;0.0;0.0
PDL_146;710;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-03-18;2025-01-25;2025-02-24;30;LBE;;14.05;3.86;6.38;26.98;2.69;24.29;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;0.0;0.0;0.0;0.0
PDL_154;710;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-03-18;2025-01-21;2025-02-20;30;LBE;;15.91;5.15;12.100000000000001;38.08;4.92;33.16;116.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;116.0;0.0;0.0;0.0;0.0
PDL_145;710;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-03-18;2025-01-17;2025-02-16;30;LBE;;9.86;2.54;4.55;18.64;1.69;16.95;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;0.0;0.0;0.0;0.0
PDL_61;710;C5;BT ≤ 36 kVA MU-HP/HC;24.0 kVA;2025-03-18;2025-01-15;2025-02-14;30;LBE;;187.36;77.0;233.60999999999999;592.72;94.75;497.97;2669.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2669.0;0.0;0.0;0.0;0.0
PDL_143;710;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-03-18;2025-01-25;2025-02-24;30;LBE;;282.33;128.34;355.16;916.4;150.57;765.83;4070.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4070.0;0.0;0.0;0.0;0.0
PDL_85;710;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-03-18;2025-02-12;2025-03-11;27;LBE;;27.25;10.14;21.71;68.7;9.6;59.1;229.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;229.0;0.0;0.0;0.0;0.0
PDL_142;710;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-03-18;2025-01-27;2025-02-26;30;LBE;;37.09;14.080000000000002;32.75;98.09;14.17;83.92;354.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;354.0;0.0;0.0;0.0;0.0
PDL_141;710;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-03-18;2025-01-25;2025-02-24;30;LBE;;29.89;11.74;30.06;84.3;12.61;71.69;323.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;323.0;0.0;0.0;0.0;0.0
PDL_140;710;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-03-18;2025-01-23;2025-02-22;30;LBE;;38.32;14.04;34.410000000000004;101.54;14.77;86.77;373.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;373.0;0.0;0.0;0.0;0.0
PDL_139;710;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-03-18;2025-01-24;2025-02-23;30;LBE;;18.77;5.35;9.149999999999999;37.33;4.0600000000000005;33.27;82.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.0;0.0;0.0;0.0;0.0
PDL_138;710;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-03-18;2025-01-25;2025-02-24;30;LBE;;50.83;20.270000000000003;51.059999999999995;143.99;21.830000000000002;122.16;565.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;565.0;0.0;0.0;0.0;0.0
PDL_86;710;C5;BT ≤ 36 kVA CU-4 SAISONS;24.0 kVA;2025-03-18;2025-02-09;2025-03-08;27;LBE;;381.60999999999996;184.83;464.19;1232.26;201.63;1030.63;5329.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5329.0;0.0;0.0;0.0;0.0
PDL_137;710;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-03-18;2025-01-27;2025-02-26;30;LBE;;22.73;8.34;20.0;59.55;8.48;51.07;207.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;207.0;0.0;0.0;0.0;0.0
PDL_87;710;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-03-18;2025-02-03;2025-03-02;27;LBE;;21.68;8.23;18.240000000000002;56.01;7.86;48.15;189.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;189.0;0.0;0.0;0.0;0.0
PDL_136;710;C5;BT ≤ 36 kVA CU-4 SAISONS;15.0 kVA;2025-03-18;2025-01-23;2025-02-22;30;LBE;;52.21;19.41;48.37;140.97;20.979999999999997;119.99;534.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;534.0;0.0;0.0;0.0;0.0
PDL_88;710;C5;BT ≤ 36 kVA CU-4 SAISONS;18.0 kVA;2025-03-18;2025-02-09;2025-03-08;27;LBE;;212.35999999999999;100.22;249.29;670.66;108.79;561.87;2852.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2852.0;0.0;0.0;0.0;0.0
PDL_115;710;C5;BT ≤ 36 kVA CU-4 SAISONS;36.0 kVA;2025-03-18;2025-02-03;2025-03-02;27;LBE;;185.95;82.17;194.11;548.37;86.14;462.23;2216.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2216.0;0.0;0.0;0.0;0.0
PDL_84;710;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-03-18;2025-02-03;2025-03-02;27;LBE;;17.53;5.62;10.08;37.65;4.42;33.23;95.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95.0;0.0;0.0;0.0;0.0
PDL_180;710;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-03-18;2025-01-17;2025-02-16;30;LBE;;20.69;6.0;12.100000000000001;43.99;5.2;38.79;116.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;116.0;0.0;0.0;0.0;0.0
PDL_114;710;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-03-18;2025-02-02;2025-03-01;27;LBE;;11.639999999999999;3.41;5.83;23.29;2.41;20.88;46.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.0;0.0;0.0;0.0;0.0
PDL_132;710;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-03-18;2025-01-17;2025-02-16;30;LBE;;111.88000000000001;44.43;134.78;347.18;56.09;291.09;1530.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1530.0;0.0;0.0;0.0;0.0
PDL_113;710;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-03-18;2025-02-10;2025-03-09;27;LBE;;22.33;7.140000000000001;12.52;47.71;5.72;41.99;123.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;123.0;0.0;0.0;0.0;0.0
PDL_112;710;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-03-18;2025-02-12;2025-03-11;27;LBE;;16.86;5.25;9.13;35.27;4.03;31.24;84.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84.0;0.0;0.0;0.0;0.0
PDL_133;710;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-03-18;2025-01-17;2025-02-16;30;LBE;;20.560000000000002;6.390000000000001;15.05;48.27;6.27;42.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;150.0;0.0;0.0;0.0;0.0
PDL_111;710;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-03-18;2025-02-12;2025-03-11;27;LBE;;9.579999999999998;2.43;3.3200000000000003;16.63;1.3;15.33;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0
PDL_110;710;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-03-18;2025-02-10;2025-03-09;27;LBE;;30.650000000000002;12.09;26.740000000000002;81.15;11.67;69.48;287.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;287.0;0.0;0.0;0.0;0.0
PDL_156;710;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-03-18;2025-01-25;2025-02-24;30;LBE;;61.56;25.29;66.67;182.06;28.54;153.52;745.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;745.0;0.0;0.0;0.0;0.0
PDL_109;710;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-03-18;2025-02-12;2025-03-11;27;LBE;;23.29;8.42;17.29;56.58;7.58;49.0;178.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;178.0;0.0;0.0;0.0;0.0
PDL_108;710;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-03-18;2025-02-12;2025-03-11;27;LBE;;11.709999999999999;3.51;6.09;23.8;2.49;21.31;49.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.0;0.0;0.0;0.0;0.0
PDL_167;710;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-03-18;2025-01-20;2025-02-19;30;LBE;;10.49;2.8600000000000003;5.34;20.72;2.03;18.69;38.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.0;0.0;0.0;0.0;0.0
PDL_168;710;C5;BT ≤ 36 kVA CU-4 SAISONS;18.0 kVA;2025-03-18;2025-01-16;2025-02-15;30;LBE;;49.19;16.59;42.730000000000004;126.81;18.3;108.51;469.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;469.0;0.0;0.0;0.0;0.0
PDL_169;710;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-03-18;2025-01-21;2025-02-20;30;LBE;;35.480000000000004;13.120000000000001;34.23;97.24;14.41;82.83;371.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;371.0;0.0;0.0;0.0;0.0
PDL_170;710;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-03-18;2025-01-20;2025-02-19;30;LBE;;28.86;10.15;25.729999999999997;75.54;10.8;64.74;273.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;273.0;0.0;0.0;0.0;0.0
PDL_107;710;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-03-18;2025-02-03;2025-03-02;27;LBE;;20.58;7.14;13.979999999999999;47.82;6.12;41.7;140.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.0;0.0;0.0;0.0;0.0
PDL_172;710;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-03-18;2025-01-17;2025-02-16;30;LBE;;11.280000000000001;3.08;6.29;23.08;2.43;20.65;49.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.0;0.0;0.0;0.0;0.0
PDL_106;710;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-03-18;2025-02-12;2025-03-11;27;LBE;;75.39;34.1;83.4;229.25;36.36000000000001;192.89;940.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;940.0;0.0;0.0;0.0;0.0
PDL_173;710;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-03-18;2025-02-01;2025-02-28;27;LBE;;13.52;4.49;8.6;30.16;3.55;26.61;78.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78.0;0.0;0.0;0.0;0.0
PDL_178;710;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-03-18;2025-01-22;2025-02-21;30;LBE;;68.1;27.29;73.71000000000001;200.34;31.240000000000002;169.1;826.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;826.0;0.0;0.0;0.0;0.0
PDL_105;710;C5;BT ≤ 36 kVA CU-4 SAISONS;36.0 kVA;2025-03-18;2025-02-02;2025-03-01;27;LBE;;246.07;110.21;266.28999999999996;740.77;118.2;622.57;3048.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3048.0;0.0;0.0;0.0;0.0
PDL_179;710;C5;BT ≤ 36 kVA CU-4 SAISONS;15.0 kVA;2025-03-18;2025-01-27;2025-02-26;30;LBE;;68.99;27.81;68.93;195.83;30.1;165.73;771.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;771.0;0.0;0.0;0.0;0.0
PDL_104;710;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-03-18;2025-02-13;2025-03-12;27;LBE;;10.879999999999999;2.97;4.7;20.49;1.94;18.55;33.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0;0.0;0.0;0.0;0.0
PDL_116;710;C5;BT ≤ 36 kVA CU-4 SAISONS;15.0 kVA;2025-03-18;2025-02-08;2025-03-07;27;LBE;;58.82;23.900000000000002;54.25000000000001;161.24;24.27;136.97;604.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;604.0;0.0;0.0;0.0;0.0
PDL_103;710;C5;BT ≤ 36 kVA CU-4 SAISONS;36.0 kVA;2025-03-18;2025-02-11;2025-03-10;27;LBE;;182.33999999999997;80.47999999999999;189.76000000000002;536.79;84.21;452.58;2166.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2166.0;0.0;0.0;0.0;0.0
PDL_101;710;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-03-18;2025-02-10;2025-03-09;27;LBE;;26.979999999999997;10.889999999999999;25.09;73.78;10.82;62.96;268.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;0.0
PDL_100;710;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-03-18;2025-02-11;2025-03-10;27;LBE;;73.53;32.54;77.92;218.11;34.12;183.99;877.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;877.0;0.0;0.0;0.0;0.0
PDL_99;710;C5;BT ≤ 36 kVA CU-4 SAISONS;15.0 kVA;2025-03-18;2025-02-12;2025-03-11;27;LBE;;82.77;36.169999999999995;85.82000000000001;242.59;37.83;204.76;968.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;968.0;0.0;0.0;0.0;0.0
PDL_98;710;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-03-18;2025-02-03;2025-03-02;27;LBE;;14.009999999999998;4.5600000000000005;8.78;31.05;3.6999999999999997;27.35;80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;0.0;0.0;0.0;0.0
PDL_166;710;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-03-18;2025-01-15;2025-02-14;30;LBE;;113.77;44.339999999999996;136.87;351.43;56.45;294.98;1554.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1554.0;0.0;0.0;0.0;0.0
PDL_59;710;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-03-18;2025-01-14;2025-02-13;30;LBE;;19.61;6.039999999999999;14.54;46.11;5.92;40.19;144.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;144.0;0.0;0.0;0.0;0.0
PDL_96;710;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-03-18;2025-01-14;2025-02-13;30;LBE;;22.98;7.2299999999999995;18.44;56.26;7.609999999999999;48.65;189.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;189.0;0.0;0.0;0.0;0.0
PDL_163;710;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-03-18;2025-01-15;2025-02-14;30;LBE;;27.07;9.27;26.509999999999998;73.72;10.870000000000001;62.85;282.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;282.0;0.0;0.0;0.0;0.0
PDL_95;710;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-03-18;2025-02-12;2025-03-11;27;LBE;;12.04;3.6500000000000004;6.4399999999999995;24.79;2.66;22.13;53.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53.0;0.0;0.0;0.0;0.0
PDL_159;710;C5;BT ≤ 36 kVA CU-4 SAISONS;18.0 kVA;2025-03-18;2025-01-15;2025-02-14;30;LBE;;25.48;7.1;12.629999999999999;50.86;5.65;45.21;122.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;122.0;0.0;0.0;0.0;0.0
PDL_161;710;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-03-18;2025-01-15;2025-02-14;30;LBE;;41.730000000000004;15.450000000000001;46.550000000000004;122.78;19.05;103.73;513.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;513.0;0.0;0.0;0.0;0.0
PDL_94;710;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-03-18;2025-02-06;2025-03-05;27;LBE;;21.18;6.66;11.290000000000001;44.28;5.1499999999999995;39.13;109.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;109.0;0.0;0.0;0.0;0.0
PDL_93;710;C5;BT ≤ 36 kVA CU-4 SAISONS;15.0 kVA;2025-03-18;2025-01-14;2025-02-13;30;LBE;;34.08;10.6;26.069999999999997;81.93;11.18;70.75;277.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;277.0;0.0;0.0;0.0;0.0
PDL_92;710;C5;BT ≤ 36 kVA CU-4 SAISONS;18.0 kVA;2025-03-18;2025-01-14;2025-02-13;30;LBE;;24.29;6.470000000000001;10.719999999999999;46.39;4.91;41.48;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0
PDL_91;710;C5;BT ≤ 36 kVA CU-4 SAISONS;18.0 kVA;2025-03-18;2025-02-08;2025-03-07;27;LBE;;42.7;15.969999999999999;32.38;105.68;14.629999999999999;91.05;352.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;352.0;0.0;0.0;0.0;0.0
PDL_90;710;C5;BT ≤ 36 kVA CU-4 SAISONS;36.0 kVA;2025-03-18;2025-02-03;2025-03-02;27;LBE;;209.87;93.36;222.91;625.06;98.92;526.14;2548.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2548.0;0.0;0.0;0.0;0.0
PDL_164;710;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-03-18;2025-01-16;2025-02-15;30;LBE;;11.150000000000002;2.66;3.25;18.35;1.29;17.06;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0
